temperature_2m_mean,temperature_2m_min,shortwave_radiation_sum,daylight_duration,sunshine_duration,et0_fao_evapotranspiration,rain_sum,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,month,apparent_temperature_max,datetime
26.3,24.1,11.71,41206.2,23009.94,2.67,2.5,2.5,13.7,36.7,1,33.7,2022-01-26
27.2,23.8,18.18,41241.02,37384.58,4.2,1.1,1.1,18.2,42.5,1,35.2,2022-01-27
28.0,23.9,19.63,41276.68,37504.37,4.88,0.8,0.8,17.9,38.9,1,36.2,2022-01-28
27.5,23.2,19.99,41313.11,37647.84,4.42,1.2,1.2,14.3,32.4,1,37.5,2022-01-29
26.8,24.7,18.71,41350.27,37865.55,3.89,3.9,3.9,23.5,49.0,1,34.2,2022-01-30
27.3,24.2,19.31,41388.1,37930.87,4.52,0.1,0.1,15.2,34.6,1,34.8,2022-01-31
27.0,23.7,18.27,41426.56,37960.77,4.41,0.5,0.5,16.8,38.2,2,33.4,2022-02-01
26.5,21.9,17.72,41465.61,35211.92,4.34,0.0,0.0,17.3,40.0,2,33.2,2022-02-02
26.0,23.2,12.71,41505.18,22184.64,3.04,2.2,2.2,10.8,29.5,2,33.3,2022-02-03
26.9,22.2,20.71,41545.24,38255.75,4.83,0.0,0.0,14.7,33.5,2,35.3,2022-02-04
26.1,23.0,11.88,41585.75,17536.4,3.18,0.0,0.0,18.6,40.7,2,32.1,2022-02-05
26.6,23.1,20.38,41626.64,38160.2,5.06,0.0,0.0,22.4,47.5,2,32.8,2022-02-06
26.2,23.4,13.56,41667.89,31637.78,3.31,8.8,8.8,19.5,45.4,2,32.9,2022-02-07
27.1,22.9,17.3,41709.45,37160.68,4.29,0.9,0.9,19.8,43.6,2,35.0,2022-02-08
27.4,23.5,20.31,41751.27,38387.62,5.09,0.2,0.2,17.7,38.5,2,34.7,2022-02-09
27.1,22.5,20.01,41793.31,38411.68,5.08,0.0,0.0,22.1,46.8,2,34.1,2022-02-10
27.0,22.4,19.38,41835.52,38230.23,4.88,0.1,0.1,21.5,45.4,2,33.6,2022-02-11
26.9,22.4,19.48,41877.88,36040.3,4.62,3.3,3.3,16.9,36.4,2,36.1,2022-02-12
27.1,24.0,18.03,41920.71,36770.43,4.33,1.4,1.4,19.0,41.8,2,33.6,2022-02-13
26.3,23.8,16.1,41964.18,34651.95,3.37,9.2,9.2,16.0,33.1,2,35.0,2022-02-14
27.0,22.8,19.54,42008.21,38689.05,4.45,0.3,0.3,13.8,32.4,2,35.3,2022-02-15
26.8,23.9,17.93,42052.79,38450.73,3.83,1.7,1.7,8.5,22.7,2,36.2,2022-02-16
26.8,23.7,17.19,42097.85,38642.77,4.09,1.7,1.7,20.9,43.6,2,32.7,2022-02-17
27.5,24.4,19.34,42143.37,38393.48,4.47,3.3,3.3,13.1,30.6,2,34.7,2022-02-18
27.3,22.7,18.86,42189.29,38949.57,4.43,1.8,1.8,14.3,30.6,2,36.7,2022-02-19
27.9,24.1,19.44,42235.57,37918.1,4.66,2.2,2.2,14.8,32.0,2,35.9,2022-02-20
27.6,23.7,19.66,42282.17,35627.03,4.81,0.1,0.1,18.7,44.3,2,35.5,2022-02-21
26.8,25.0,15.3,42329.05,29059.37,3.5,7.9,7.9,18.7,43.2,2,33.8,2022-02-22
27.1,24.2,15.4,42376.17,24509.9,3.91,0.3,0.3,18.0,39.6,2,34.0,2022-02-23
27.4,22.2,22.27,42423.48,39237.9,5.44,0.3,0.3,19.8,42.1,2,36.0,2022-02-24
27.5,23.5,22.19,42470.96,39059.55,5.29,0.3,0.3,20.2,47.2,2,34.2,2022-02-25
27.3,23.8,20.39,42518.55,38774.95,4.66,3.5,3.5,18.6,41.4,2,34.9,2022-02-26
27.5,23.0,22.04,42566.22,38988.29,5.22,1.5,1.5,18.4,41.0,2,35.2,2022-02-27
27.7,23.2,22.89,42613.93,39308.9,5.57,0.0,0.0,21.7,47.2,2,34.5,2022-02-28
27.7,23.1,22.01,42661.64,39844.62,5.53,0.0,0.0,21.4,46.8,3,35.8,2022-03-01
27.7,22.9,20.92,42709.32,39866.12,5.14,0.5,0.5,20.2,44.6,3,35.7,2022-03-02
28.2,23.9,21.66,42756.93,39460.61,5.43,0.6,0.6,21.7,45.7,3,36.5,2022-03-03
28.0,22.6,19.3,42804.43,40300.74,4.74,1.8,1.8,13.8,28.1,3,36.8,2022-03-04
28.5,22.7,20.58,42852.13,40350.16,5.24,0.0,0.0,18.0,35.3,3,38.0,2022-03-05
28.4,22.7,22.98,42900.19,40384.47,5.75,0.0,0.0,22.1,47.2,3,38.2,2022-03-06
28.0,23.6,23.23,42948.57,38636.46,5.4,0.0,0.0,18.3,36.7,3,37.6,2022-03-07
28.4,23.6,20.04,42997.24,40499.95,5.07,0.0,0.0,17.3,38.2,3,37.7,2022-03-08
27.7,24.9,18.49,43046.16,38399.61,5.01,0.0,0.0,19.3,42.8,3,33.8,2022-03-09
28.3,24.8,21.14,43095.3,37833.67,5.54,0.0,0.0,20.1,43.6,3,35.3,2022-03-10
28.3,24.8,18.51,43144.62,38125.1,4.19,2.4,2.4,14.0,33.5,3,38.0,2022-03-11
27.6,24.7,21.16,43194.09,40619.86,4.48,9.6,9.6,16.3,41.4,3,39.5,2022-03-12
27.0,23.8,16.31,43243.66,35137.64,3.67,8.5,8.5,14.5,30.6,3,37.3,2022-03-13
28.2,25.2,20.34,43293.32,40284.07,4.32,2.6,2.6,8.7,30.2,3,38.7,2022-03-14
28.0,23.9,21.67,43343.02,39767.37,4.7,8.4,8.4,10.8,27.7,3,39.2,2022-03-15
28.0,24.4,20.33,43392.74,38113.2,4.51,3.9,3.9,13.3,32.0,3,39.1,2022-03-16
28.7,24.0,20.96,43442.43,40329.78,5.06,2.1,2.1,17.1,39.6,3,38.0,2022-03-17
28.3,25.0,21.73,43492.07,38267.42,4.82,6.1,6.1,12.7,30.2,3,40.0,2022-03-18
28.9,24.7,23.4,43541.61,41054.17,5.19,0.5,0.5,12.8,32.8,3,39.4,2022-03-19
29.3,24.5,21.74,43591.03,41103.88,5.4,0.9,0.9,17.7,40.7,3,39.9,2022-03-20
29.5,24.7,22.6,43640.29,39337.35,5.85,0.3,0.3,20.2,44.3,3,37.5,2022-03-21
30.2,25.4,22.83,43689.36,41202.48,5.86,0.0,0.0,15.6,35.6,3,39.8,2022-03-22
29.7,24.7,23.57,43738.2,41251.3,5.55,0.9,0.9,14.2,34.9,3,39.2,2022-03-23
29.5,25.2,23.5,43786.79,41299.74,6.05,0.2,0.2,20.6,43.9,3,40.0,2022-03-24
29.9,25.5,23.47,43835.4,41347.81,6.33,0.5,0.5,18.9,42.5,3,38.2,2022-03-25
30.3,26.0,22.12,43884.19,41395.97,5.62,1.7,1.7,14.7,34.9,3,39.0,2022-03-26
30.2,25.4,24.04,43933.12,41444.17,6.27,0.0,0.0,19.5,42.5,3,40.0,2022-03-27
29.7,24.8,23.54,43982.17,41492.38,6.22,0.1,0.1,19.9,42.5,3,38.5,2022-03-28
29.0,25.8,23.12,44031.29,41540.57,5.85,0.6,0.6,25.8,56.5,3,35.1,2022-03-29
29.5,25.9,22.72,44080.47,41588.71,6.33,0.1,0.1,23.8,52.6,3,35.9,2022-03-30
30.0,25.2,23.76,44129.66,41636.77,6.14,0.0,0.0,18.1,39.2,3,39.9,2022-03-31
29.2,25.5,21.12,44178.83,41684.71,5.2,0.4,0.4,17.2,40.7,4,36.9,2022-04-01
28.7,24.9,23.85,44227.96,41732.5,6.02,0.6,0.6,20.5,44.6,4,36.4,2022-04-02
28.3,22.4,23.57,44277.01,41780.12,6.08,0.0,0.0,19.5,41.8,4,37.2,2022-04-03
28.4,24.1,21.78,44325.93,39922.23,5.56,2.0,2.0,19.9,44.3,4,35.4,2022-04-04
27.4,24.9,11.97,44374.71,7957.92,3.0,2.2,2.2,14.8,37.8,4,34.6,2022-04-05
27.8,24.2,21.45,44423.32,40133.88,4.73,2.0,2.0,16.6,38.9,4,37.0,2022-04-06
28.2,24.7,20.86,44471.7,39668.19,4.81,1.7,1.7,14.3,34.6,4,37.2,2022-04-07
26.8,25.1,16.1,44519.84,29760.76,3.27,20.5,20.5,12.1,32.0,4,36.7,2022-04-08
28.4,24.6,22.99,44567.69,42060.41,5.27,1.2,1.2,11.7,28.1,4,37.3,2022-04-09
26.9,24.7,15.82,44615.21,28774.94,3.35,7.8,7.8,11.9,34.2,4,34.9,2022-04-10
28.0,24.5,12.71,44662.39,8177.57,3.21,0.1,0.1,11.8,28.4,4,34.7,2022-04-11
26.6,24.6,13.28,44709.16,10492.99,2.96,3.3,3.3,10.9,24.8,4,34.4,2022-04-12
27.3,23.9,17.28,44755.52,34279.5,3.93,0.8,0.8,14.8,31.7,4,36.9,2022-04-13
28.3,24.5,25.44,44801.72,42283.45,5.77,6.9,6.9,13.0,32.0,4,38.0,2022-04-14
28.2,23.7,24.65,44847.91,42327.01,5.57,1.2,1.2,14.2,28.1,4,38.0,2022-04-15
27.8,24.1,20.43,44894.06,39530.29,4.49,6.6,6.6,10.2,27.4,4,37.0,2022-04-16
26.3,24.3,9.14,44940.13,5542.58,2.26,9.6,9.6,12.4,24.5,4,33.9,2022-04-17
27.9,24.5,23.95,44986.09,42456.82,5.61,0.9,0.9,16.6,34.9,4,36.3,2022-04-18
27.6,22.8,23.47,45031.9,42499.68,5.45,0.7,0.7,18.0,38.9,4,35.1,2022-04-19
28.0,24.2,22.72,45077.53,42542.3,5.22,3.5,3.5,19.8,41.8,4,36.5,2022-04-20
28.6,24.1,23.8,45122.95,42565.84,5.36,1.9,1.9,14.9,36.4,4,39.8,2022-04-21
29.2,25.2,22.63,45168.12,42574.58,5.55,0.9,0.9,20.0,43.2,4,37.5,2022-04-22
29.5,24.7,25.15,45213.0,42583.54,6.41,0.0,0.0,19.3,40.0,4,37.7,2022-04-23
29.2,25.1,24.16,45257.57,42592.73,5.81,2.9,2.9,21.0,39.2,4,39.7,2022-04-24
29.0,25.4,19.8,45301.78,41638.76,5.04,3.5,3.5,18.9,40.3,4,37.2,2022-04-25
29.7,26.5,21.19,45345.59,42611.86,5.43,1.1,1.1,20.0,43.2,4,38.4,2022-04-26
29.6,25.7,21.97,45388.97,42621.84,5.72,4.6,4.6,21.0,45.4,4,38.4,2022-04-27
29.4,25.2,24.84,45431.88,39032.12,6.29,2.4,2.4,21.1,46.8,4,38.3,2022-04-28
29.8,26.4,21.28,45474.28,42642.72,5.57,2.3,2.3,20.5,45.4,4,37.6,2022-04-29
28.9,24.0,24.23,45516.13,42653.64,5.89,8.8,8.8,16.9,37.1,4,39.0,2022-04-30
29.6,25.3,24.98,45557.39,42664.92,6.47,0.0,0.0,19.7,42.8,5,37.5,2022-05-01
29.5,24.4,23.82,45598.02,42676.56,6.04,0.7,0.7,17.9,40.3,5,37.8,2022-05-02
29.7,24.7,24.55,45637.98,42688.58,6.19,1.1,1.1,16.4,37.4,5,38.5,2022-05-03
30.0,25.7,25.05,45677.52,42700.99,6.67,0.1,0.1,23.1,49.0,5,37.4,2022-05-04
30.5,25.0,25.2,45716.78,42713.79,6.71,0.3,0.3,18.7,38.5,5,38.9,2022-05-05
30.6,25.4,24.17,45755.71,42726.95,6.37,0.3,0.3,18.6,41.4,5,40.1,2022-05-06
30.7,26.2,24.07,45794.29,42740.45,6.57,0.3,0.3,21.2,45.0,5,39.1,2022-05-07
30.8,26.6,24.88,45832.47,42754.27,6.87,0.0,0.0,23.1,48.2,5,39.1,2022-05-08
30.6,26.5,24.79,45870.23,42768.4,7.02,0.2,0.2,21.2,46.1,5,38.6,2022-05-09
30.5,26.1,24.36,45907.53,42782.81,6.72,0.1,0.1,19.3,43.2,5,38.2,2022-05-10
30.6,25.8,24.47,45944.33,42797.49,6.65,0.8,0.8,18.2,40.7,5,38.7,2022-05-11
30.9,26.4,24.31,45980.59,41719.67,6.55,0.9,0.9,18.2,40.7,5,39.0,2022-05-12
30.2,26.6,23.88,46016.29,39928.99,5.76,8.6,8.6,17.0,40.0,5,39.7,2022-05-13
29.4,26.4,24.57,46051.38,42842.94,5.53,3.8,3.8,15.1,36.7,5,40.6,2022-05-14
27.9,25.1,18.6,46085.83,28800.0,4.07,14.5,14.5,14.2,32.0,5,38.9,2022-05-15
27.2,25.2,17.94,46119.59,28800.0,3.75,16.1,16.1,16.3,39.2,5,38.8,2022-05-16
27.1,25.0,15.38,46152.62,21908.92,3.4,21.8,21.8,13.0,32.0,5,35.5,2022-05-17
26.5,24.7,15.21,46184.9,22334.39,3.19,15.1,15.1,13.0,28.1,5,36.3,2022-05-18
26.7,24.9,15.31,46216.38,23686.31,3.18,13.3,13.3,15.0,36.4,5,36.3,2022-05-19
25.9,24.3,12.78,46247.01,17498.13,2.69,21.7,21.7,9.2,27.0,5,35.4,2022-05-20
27.2,24.8,22.11,46276.75,39104.0,4.66,0.4,0.4,14.3,26.3,5,37.5,2022-05-21
26.2,24.4,13.59,46305.58,23014.71,2.82,13.0,13.0,15.5,31.7,5,35.5,2022-05-22
27.2,24.5,21.03,46333.45,39279.82,4.32,7.4,7.4,14.0,31.3,5,37.0,2022-05-23
28.4,24.6,23.91,46360.55,43004.01,5.17,0.6,0.6,13.1,28.1,5,38.6,2022-05-24
28.4,25.6,23.82,46386.97,42381.96,5.04,0.9,0.9,11.7,28.4,5,39.1,2022-05-25
27.9,24.9,23.99,46412.7,43053.31,5.0,9.5,9.5,12.0,31.0,5,38.3,2022-05-26
28.2,24.7,23.79,46437.7,43070.85,5.12,3.5,3.5,15.0,32.8,5,38.5,2022-05-27
26.1,24.4,10.45,46461.95,7352.55,2.19,40.1,40.1,8.8,23.8,5,34.3,2022-05-28
27.9,24.5,25.13,46485.42,43106.99,5.27,0.7,0.7,16.1,36.0,5,38.1,2022-05-29
27.9,24.5,24.89,46508.11,42866.23,5.21,4.0,4.0,21.3,37.1,5,39.1,2022-05-30
27.1,23.9,17.77,46529.96,29407.05,3.93,6.9,6.9,13.2,39.6,5,38.3,2022-05-31
27.0,25.4,12.39,46550.96,6713.9,2.74,3.8,3.8,9.7,24.5,6,34.7,2022-06-01
27.7,24.2,23.78,46571.09,43167.55,4.89,4.7,4.7,16.1,35.6,6,38.2,2022-06-02
28.5,25.0,25.39,46590.31,43186.07,5.5,1.8,1.8,20.6,40.7,6,39.0,2022-06-03
28.3,25.0,25.44,46608.61,43277.12,5.47,0.2,0.2,11.9,26.3,6,39.7,2022-06-04
28.8,24.5,25.4,46625.95,43200.0,5.56,0.0,0.0,11.6,24.8,6,38.7,2022-06-05
28.9,25.4,23.93,46642.32,43277.57,5.25,2.0,2.0,14.7,32.0,6,39.3,2022-06-06
28.7,25.9,23.33,46657.68,43200.0,5.02,16.2,16.2,13.2,33.5,6,38.5,2022-06-07
27.7,24.1,24.29,46672.01,43052.89,5.05,13.3,13.3,12.1,30.6,6,39.9,2022-06-08
29.2,25.2,23.74,46685.29,43200.0,5.42,0.7,0.7,14.6,30.6,6,38.7,2022-06-09
28.6,25.2,24.65,46697.49,43200.0,5.38,2.4,2.4,15.0,37.8,6,39.5,2022-06-10
28.8,25.4,23.33,46708.58,43200.0,5.04,7.2,7.2,14.1,32.4,6,39.6,2022-06-11
27.5,25.4,18.27,46718.55,36783.16,3.78,10.5,10.5,10.4,31.7,6,38.3,2022-06-12
28.1,24.8,23.75,46727.45,43200.0,5.01,12.5,12.5,13.8,34.9,6,39.0,2022-06-13
28.2,25.4,22.39,46735.32,39600.0,4.87,10.0,10.0,16.2,37.1,6,39.8,2022-06-14
28.7,25.3,22.16,46742.18,42589.59,4.93,3.1,3.1,15.4,34.6,6,38.8,2022-06-15
28.9,25.7,19.04,46748.0,34518.54,4.32,0.4,0.4,13.0,25.6,6,38.3,2022-06-16
29.3,25.4,23.93,46752.79,43200.0,5.26,2.5,2.5,11.9,28.4,6,39.9,2022-06-17
28.5,25.5,20.15,46756.56,42671.07,4.51,5.4,5.4,14.2,31.0,6,38.9,2022-06-18
28.1,24.7,23.57,46759.3,43200.0,5.06,11.3,11.3,10.2,26.6,6,40.5,2022-06-19
28.1,24.4,21.17,46761.02,39897.82,4.67,11.1,11.1,13.5,37.1,6,40.3,2022-06-20
28.0,24.1,22.85,46761.71,43200.0,5.01,2.5,2.5,19.8,45.4,6,38.0,2022-06-21
27.0,23.3,18.39,46761.38,32742.45,4.03,15.7,15.7,13.9,31.0,6,37.3,2022-06-22
27.3,24.5,18.56,46760.03,39385.98,3.95,0.7,0.7,16.0,34.9,6,35.7,2022-06-23
27.4,24.8,18.98,46757.66,39600.0,3.99,3.7,3.7,12.6,27.7,6,37.6,2022-06-24
27.7,24.5,19.78,46754.28,39600.0,4.2,0.9,0.9,10.0,25.6,6,36.9,2022-06-25
27.2,25.6,16.65,46749.88,29374.24,3.44,9.7,9.7,8.6,29.2,6,36.2,2022-06-26
26.2,25.3,10.22,46744.48,14210.95,2.14,27.8,27.8,10.0,19.4,6,35.3,2022-06-27
26.4,24.9,14.38,46738.07,23438.32,3.01,23.0,23.0,16.0,36.7,6,35.1,2022-06-28
26.6,24.8,16.54,46730.66,24444.35,3.42,8.7,8.7,10.8,32.0,6,37.0,2022-06-29
27.1,25.3,15.63,46722.25,21508.2,3.3,29.3,29.3,11.3,34.6,6,36.6,2022-06-30
26.8,25.2,15.72,46712.84,25419.12,3.2,4.9,4.9,17.0,42.8,7,35.5,2022-07-01
27.7,25.1,14.81,46702.45,19283.54,3.38,0.7,0.7,11.2,24.1,7,35.9,2022-07-02
28.7,25.4,19.72,46690.98,32329.9,4.39,0.5,0.5,15.9,28.8,7,39.0,2022-07-03
27.8,25.5,18.05,46678.39,25997.93,3.88,2.6,2.6,12.3,25.6,7,38.5,2022-07-04
26.4,24.8,14.57,46664.7,22461.53,2.98,16.2,16.2,10.2,24.1,7,37.0,2022-07-05
26.3,24.0,17.5,46649.96,25200.0,3.6,24.7,24.7,7.2,20.9,7,38.7,2022-07-06
26.2,24.7,12.82,46634.18,14815.06,2.64,23.3,23.3,13.3,28.4,7,35.5,2022-07-07
26.3,24.1,15.43,46617.4,22082.47,3.16,11.9,11.9,9.4,24.5,7,36.2,2022-07-08
27.0,24.0,23.06,46599.64,38932.71,4.65,28.2,28.2,14.4,32.8,7,37.4,2022-07-09
27.9,25.4,22.58,46580.93,43157.68,4.74,2.6,2.6,13.8,31.7,7,38.7,2022-07-10
27.5,24.9,20.37,46561.29,28284.46,4.25,12.7,12.7,15.1,35.6,7,37.9,2022-07-11
26.6,24.2,14.76,46540.76,13903.29,3.09,23.3,23.3,9.8,32.0,7,38.6,2022-07-12
26.9,24.4,16.09,46519.36,34155.77,3.35,7.0,7.0,11.6,30.2,7,35.3,2022-07-13
27.8,24.3,22.71,46497.13,43200.0,4.74,3.7,3.7,14.8,32.0,7,38.4,2022-07-14
27.9,25.2,23.36,46474.09,43200.0,4.81,11.7,11.7,10.9,29.5,7,38.8,2022-07-15
27.4,24.7,20.91,46450.27,38816.28,4.37,26.6,26.6,12.3,22.0,7,39.9,2022-07-16
26.4,24.0,17.04,46425.69,26001.13,3.54,20.5,20.5,9.4,24.1,7,37.5,2022-07-17
26.2,23.8,16.26,46400.38,26176.05,3.37,17.5,17.5,12.8,28.8,7,38.0,2022-07-18
27.3,24.3,23.08,46374.38,37499.09,4.78,5.7,5.7,14.9,32.0,7,37.4,2022-07-19
28.5,25.0,23.99,46347.7,43200.0,5.27,4.6,4.6,19.4,41.4,7,37.2,2022-07-20
26.8,24.4,13.25,46320.39,11076.81,2.82,21.1,21.1,10.1,24.1,7,34.6,2022-07-21
27.4,25.1,21.38,46292.44,43200.0,4.38,2.3,2.3,9.5,27.4,7,39.9,2022-07-22
27.7,23.9,23.19,46263.67,43200.0,4.83,3.9,3.9,10.9,23.8,7,40.1,2022-07-23
27.8,24.9,21.79,46233.97,39411.84,4.58,7.6,7.6,12.5,28.4,7,38.9,2022-07-24
27.5,25.0,22.11,46203.4,38218.83,4.6,17.1,17.1,5.3,22.3,7,40.7,2022-07-25
27.5,24.4,20.51,46171.99,36016.88,4.25,12.5,12.5,11.4,27.0,7,39.6,2022-07-26
27.1,24.5,22.3,46139.79,40371.5,4.49,7.3,7.3,19.6,40.3,7,37.2,2022-07-27
27.2,25.0,17.88,46106.82,24704.78,3.68,6.9,6.9,15.0,32.4,7,37.2,2022-07-28
26.5,24.9,14.91,46073.14,18680.45,3.03,21.4,21.4,16.5,33.8,7,33.9,2022-07-29
26.2,24.3,12.54,46038.78,8755.5,2.61,15.7,15.7,18.4,35.3,7,33.9,2022-07-30
26.8,25.0,19.41,46003.78,36273.75,3.85,5.2,5.2,14.8,33.5,7,36.6,2022-07-31
26.6,24.6,17.72,45968.18,30673.27,3.6,18.0,18.0,13.1,31.3,8,38.1,2022-08-01
27.3,24.1,18.71,45932.02,36676.89,3.9,0.7,0.7,9.7,19.1,8,37.2,2022-08-02
27.7,24.1,19.12,45895.34,37935.7,4.06,9.9,9.9,10.2,32.8,8,36.8,2022-08-03
26.0,23.9,13.93,45858.16,23099.05,2.89,24.3,24.3,11.2,27.0,8,36.9,2022-08-04
25.0,24.1,6.88,45820.54,819.05,1.49,78.4,78.4,13.7,28.8,8,32.0,2022-08-05
26.0,24.6,16.07,45782.5,21873.04,3.32,16.6,16.6,14.8,26.6,8,34.7,2022-08-06
26.0,24.0,13.94,45744.07,14805.59,2.92,20.3,20.3,10.8,29.5,8,36.1,2022-08-07
26.1,24.7,9.46,45705.3,0.0,2.19,18.2,18.2,15.1,29.9,8,33.9,2022-08-08
27.0,24.7,21.24,45666.22,32109.33,4.39,0.9,0.9,16.6,34.2,8,36.3,2022-08-09
27.2,24.1,19.3,45626.86,29202.55,4.07,0.7,0.7,11.9,27.7,8,36.9,2022-08-10
26.6,24.5,15.26,45587.25,22337.07,3.15,2.7,2.7,10.2,25.2,8,34.7,2022-08-11
27.3,23.7,23.71,45547.14,42973.58,4.92,12.1,12.1,10.8,23.8,8,38.1,2022-08-12
26.2,23.4,15.48,45506.4,21383.16,3.23,15.0,15.0,13.4,24.1,8,37.5,2022-08-13
26.1,24.0,15.0,45465.08,24658.38,3.06,19.4,19.4,12.4,29.5,8,35.1,2022-08-14
25.7,24.0,12.83,45423.21,20630.46,2.62,12.7,12.7,14.8,33.8,8,33.5,2022-08-15
27.0,24.3,22.92,45380.84,39384.14,4.57,3.8,3.8,19.6,41.4,8,36.2,2022-08-16
26.7,24.9,16.21,45338.01,28622.74,3.35,15.5,15.5,20.9,41.8,8,33.6,2022-08-17
25.7,24.6,12.16,45294.74,14400.0,2.49,30.4,30.4,11.9,33.1,8,35.6,2022-08-18
26.3,23.6,20.61,45251.08,33133.11,4.15,5.9,5.9,12.7,29.5,8,37.4,2022-08-19
26.2,23.6,19.14,45207.07,39059.03,3.85,7.0,7.0,12.1,29.5,8,37.1,2022-08-20
26.4,23.1,21.7,45162.73,38233.19,4.34,9.3,9.3,13.0,29.9,8,36.4,2022-08-21
25.9,23.9,7.0,45118.11,0.0,1.8,17.9,17.9,20.1,37.8,8,33.2,2022-08-22
25.2,24.3,4.63,45073.23,0.0,1.29,27.8,27.8,27.6,51.5,8,29.3,2022-08-23
25.8,23.6,12.41,45028.14,11614.02,2.59,8.5,8.5,10.7,24.8,8,33.6,2022-08-24
27.4,23.3,23.51,44982.86,42450.56,4.82,0.1,0.1,7.7,23.0,8,38.1,2022-08-25
27.0,23.7,23.01,44937.44,42407.94,4.64,2.4,2.4,9.0,24.8,8,37.5,2022-08-26
27.2,25.2,19.38,44891.9,26212.85,4.03,16.6,16.6,11.4,29.2,8,38.5,2022-08-27
27.1,24.9,18.91,44846.27,34486.99,3.98,12.3,12.3,10.4,21.2,8,38.5,2022-08-28
27.7,24.3,23.77,44800.59,42279.05,4.93,0.0,0.0,9.1,21.2,8,40.0,2022-08-29
26.9,24.6,18.14,44754.88,32272.61,3.7,4.8,4.8,11.5,23.4,8,37.1,2022-08-30
27.0,24.9,18.77,44709.18,34804.46,3.82,6.0,6.0,13.0,25.9,8,38.1,2022-08-31
26.9,24.7,18.64,44663.21,31707.67,3.75,4.3,4.3,22.7,45.7,9,33.9,2022-09-01
26.2,24.6,10.11,44616.86,2706.97,2.22,11.7,11.7,22.7,47.5,9,31.7,2022-09-02
26.1,25.1,14.07,44570.16,16767.16,2.75,18.0,18.0,25.3,54.7,9,31.9,2022-09-03
26.9,25.1,19.51,44523.14,34153.14,3.82,10.4,10.4,26.6,56.2,9,33.9,2022-09-04
26.9,25.3,15.88,44475.82,32088.8,3.15,9.1,9.1,18.9,37.4,9,35.5,2022-09-05
27.1,24.7,21.31,44428.26,39364.13,4.34,10.0,10.0,11.1,27.4,9,39.0,2022-09-06
28.1,24.4,23.4,44380.48,37866.44,4.91,7.0,7.0,14.1,29.9,9,38.9,2022-09-07
27.9,24.3,23.84,44332.51,41830.41,4.92,19.1,19.1,11.4,25.2,9,40.2,2022-09-08
26.5,23.5,20.8,44284.38,35216.83,4.23,9.7,9.7,8.8,23.0,9,37.6,2022-09-09
26.1,24.0,14.65,44236.13,23406.33,2.97,16.6,16.6,18.4,36.4,9,34.8,2022-09-10
26.8,24.5,21.53,44187.78,37812.92,4.23,8.4,8.4,17.4,38.9,9,35.0,2022-09-11
27.2,25.0,22.82,44139.37,41170.48,4.52,3.8,3.8,20.4,43.2,9,36.0,2022-09-12
27.5,25.4,22.2,44090.93,40900.87,4.57,2.6,2.6,17.5,35.3,9,36.0,2022-09-13
26.9,25.4,21.87,44042.48,39301.83,4.14,4.3,4.3,20.9,43.2,9,34.7,2022-09-14
27.0,25.0,21.03,43994.05,32120.69,4.16,2.5,2.5,17.9,37.8,9,35.2,2022-09-15
26.6,25.1,20.74,43945.68,37832.63,4.08,18.3,18.3,16.3,34.9,9,34.8,2022-09-16
26.4,24.3,17.82,43897.41,28984.66,3.54,12.9,12.9,14.2,30.6,9,34.9,2022-09-17
26.4,24.6,20.53,43849.24,34492.91,3.95,24.8,24.8,22.7,45.0,9,34.8,2022-09-18
25.7,24.7,11.24,43801.21,17008.05,2.3,23.3,23.3,18.5,43.9,9,33.2,2022-09-19
25.4,24.5,9.44,43753.36,7877.49,1.95,23.6,23.6,18.4,36.0,9,31.6,2022-09-20
25.7,23.7,15.0,43705.41,20517.32,2.99,27.4,27.4,17.0,34.6,9,35.4,2022-09-21
25.8,23.7,16.16,43657.21,30078.54,3.21,7.5,7.5,11.6,30.6,9,34.3,2022-09-22
25.4,22.6,20.78,43608.81,39361.6,4.03,15.9,15.9,11.4,25.9,9,36.5,2022-09-23
26.5,23.0,21.39,43560.24,39270.87,4.31,1.3,1.3,6.1,18.7,9,37.5,2022-09-24
26.0,24.5,6.68,43511.54,0.0,1.74,80.2,80.2,37.8,69.8,9,32.1,2022-09-25
26.6,25.1,16.26,43462.72,24839.98,3.34,19.6,19.6,19.8,41.0,9,35.5,2022-09-26
26.5,24.7,20.03,43413.83,34805.21,3.98,11.8,11.8,12.4,28.4,9,36.6,2022-09-27
26.2,23.9,17.1,43364.9,23582.14,3.46,9.2,9.2,10.0,30.2,9,36.5,2022-09-28
26.6,24.0,19.59,43315.96,36201.78,3.95,5.0,5.0,11.0,25.9,9,39.5,2022-09-29
26.5,24.3,16.34,43267.04,36815.67,3.33,6.3,6.3,15.0,31.3,9,34.7,2022-09-30
27.1,23.8,22.54,43218.18,39694.11,4.62,0.5,0.5,17.4,34.9,10,36.4,2022-10-01
27.2,24.1,21.35,43169.39,37004.79,4.45,1.8,1.8,14.6,34.9,10,37.0,2022-10-02
26.6,24.5,12.64,43120.73,12962.54,2.77,3.9,3.9,11.3,30.6,10,35.3,2022-10-03
26.6,23.3,16.37,43072.23,25712.01,3.34,8.4,8.4,9.7,22.7,10,36.9,2022-10-04
